#label	#1ID	#2ID	#english_sentence	#french_sentence
0	911	912	In his second run on the title from 1992-1998 , Moench was one of the writers of the " Knightfall " storyline and wrote Batman # 500 in which the character Azrael replaced Bruce Wayne as Batman .	Dans son second run sur le titre , de 1992 à 1998 , il était l' un des scénaristes de l' histoire " Knightfall " et il écrivit Batman # 500 dans lequel le personnage Azrael remplace Bruce Wayne en tant que Batman .
0	912	913	Edict 13 refers in particular to contemporary rulers of the Hellenistic period , who had inherited the conquests of Alexander the Great .	L' édit No 13 fait notamment référence aux souverains de l' époque hellénistique de l' époque , héritiers des conquêtes d' Alexandre le Grand .
0	913	914	According to refugee children in India interviewed beatings and electric shocks administered to children imprisoned for offenses ranging from writing the word independence in a school for the use of photos of the Dalai Lama 's book .	Selon des enfants réfugiés en Inde interrogés des coups et des chocs électriques sont administrés aux enfants emprisonnés pour des infractions allant de l' écriture du mot indépendance dans un cahier d' écolier à l' usage de photos du dalaï-lama , .
0	914	915	Centralities placed in the same box in this 2 × 2 classification are similar enough to make plausible alternatives ; one can reasonably compare which is better for a given application .	Les centralités qui sont placés dans un même groupe dans ce classement 2 × 2 sont suffisamment semblables pour être des alternatives plausibles ; on peut raisonnablement comparer laquelle est la mieux adaptée pour une application donnée .
0	915	916	Each People 's Commissar was head of commissariat and had several deputies and a collegium which functioned as a deliberative body to advise the commissar .	Chaque Commissaire était à la tête d' un commissariat , avait plusieurs adjoints et un collège qui fonctionnait comme un corps délibératif pour conseiller le commissaire .
0	916	917	Because both Bruneau and his good friend Zola were active supporters of Alfred Dreyfus during his trial for treason , the French public did not welcome the composer 's music for several years afterward .	En raison du soutien actif de Bruneau et de Zola pour Alfred Dreyfus durant son procès pour trahison , une grande partie du public français dénigra la musique du compositeur durant les années qui suivirent l' affaire .
0	917	918	" Souviens-toi du jour " was performed during the 2000 concerts tour with a simple choreography referring to the universal sign language , with her eight dancers .	Souviens-toi du jour a été interprété pendant les concerts du Mylenium Tour en 2000 , accompagné d' une chorégraphie faisant allusion à la langue des signes .
0	918	919	On May 1 , 2011 , ToD and Millenium decided to end their collaboration , explaining that they were disappointed by each other 's work .	Néanmoins , le 1er mai 2011 , ToD et Millenium se séparent d' un commun accord , les deux parties étant déçues par ce qu' elles s' apportaient l' une à l' autre .
0	919	920	It remains unclear whether Edward was deposed in 1327 by a formal gathering of parliament or simply a gathering of the political classes alongside an existing parliament .	On ignore encore si Édouard a été déposé en 1327 par un rassemblement officiel du Parlement ou simplement un rassemblement des classes politiques aux côtés d' un Parlement existant .
0	920	921	Bourgeois seems to have been influenced by the secular song " Ne l 'oseray je dire " contained in the Manuscrit de Bayeux published around 1510 .	Bourgeois paraît avoir été influencé par la chanson profane " Ne l' oseray je dire " contenue dans le Manuscrit de Bayeux publié aux alentours de 1510 .
0	921	922	Truman 's appointee as Commissioner of Indian Affairs , Dillon S. Myer , was a hard-line " Terminationist " as well as an advocate of complete assimilation .	La personne désignée par Truman en tant que commissaire des Affaires indiennes , Dillon S. Myer , est un représentant de la ligne dure " terminationiste " , et un fervent défenseur de l' assimilation complète .
0	922	923	It also reprints part of a 1951 letter in which Tolkien explicates , at some length , his conception and vision of The Lord of the Rings .	Elle reproduit aussi une partie d' une lettre de 1951 dans laquelle Tolkien explique de manière développée sa conception et sa vision du Seigneur des anneaux .
0	923	924	Kestrel was a LOX / RP-1 pressure-fed rocket engine , and was developed by SpaceX as the Falcon 1 rocket 's second stage main engine .	Le Kestrel est un moteur-fusée à ergols liquides de 31 kN de poussée , développé par SpaceX pour propulser le deuxième étage de son lanceur léger Falcon 1 .
0	924	925	Despite contradiction in the sources , Håkan 's position as a successor of Stenkil in the line of Swedish kings is generally accepted as correct .	Malgré les contradictions des sources , la position d' Håkan comme successeur de Stenkil dans la liste des rois de Suède est généralement acceptée .
0	925	926	Now , the distinction is maintained only in Valencia , the Balearic Islands , and southern Tarragona .	Actuellement , la distinction / b / - / v / est maintenue seulement à Valence , aux Îles Baléares et dans le sud de la province de Tarragone .
0	926	927	By fixing forever on paper what had previously been subject to almost infinite variation , they fixed as the authoritative version an account told by one narrator at a given moment .	En fixant à jamais sur papier ce qui jusqu' alors pouvait être reformulé quasiment à l' infini , ils firent certes œuvre de conservation patrimoniale en même temps qu' ils ne donnaient bien souvent que la version d' un narrateur donné à un moment donné .
0	927	928	The indictment procedure is initiated by a decision taken by secret ballot by a majority of 2 / 3 of the members of the National Assembly .	La procédure de mise en accusation est engagée par une décision prise par un vote secret à la majorité des 2 ⁄ 3 des députés .
0	928	929	Early hominids may have evolved capacities for similar , non-semantic purposes , that were later modified for symbolic language .	Des hominidés primitifs ont peut-être développé des capacités à but non sémantique similaires , qui se seraient transformés ensuite en langage symbolique .
0	929	930	She is known for formulating the umbral moonshine conjectures and for her work on the connections between K3 surfaces and string theory .	Elle est connue pour avoir formulé les conjectures sur le clair de lune ombral ( en ) , et pour ses travaux sur les connexions entre les surfaces K3 et la théorie des cordes .
0	930	931	There is a memorial to " those who died , those who were injured and those who took part in the rescue operation , " in the village cemetery in nearby Kegworth , together with a garden made using soil from the crash site .	Un mémorial a été dressé à " ceux qui ont péri , ceux qui ont été blessés et ceux qui ont pris part aux opérations de secours " dans le cimetière du village proche de Kegworth , avec un jardin fait de terre prélevée sur le site du crash .
0	931	932	In August 4 , 1925 while sitting in the Parkway Theatre in Chicago , Clark died of heart disease at the age of 59 .	Le 4 août 1925 , alors qu' il était assis au Théâtre Parkway à Chicago , Charles W. Clark est décédé d' une crise cardiaque à l' âge de 59 ans .
0	932	933	A well known occurrence of disease susceptibility in crops lacking diversity concerns the ' Gros Michel ' , a seedless banana that saw world marketing in the 1940s .	Un cas bien connu de la sensibilité aux maladies chez les plantes cultivée dépourvues de diversité concerne le bananier' Gros Michel ' , cultivar sans pépins qui a envahi le marché mondial dans les années 1940 .
0	933	934	After this third defeat , the Federal Labor forces began to gain ground in NSW , as many union officials became convinced that Labor would never win again in the state while Lang remained leader .	Après cette troisième défaite , les partisans du Federal Labor commencèrent à regagner du terrain en Nouvelle-Galles du Sud et de nombreux dirigeants syndicaux devinrent convaincus que le parti travailliste ne pourrait jamais gagner les élections tant que Lang serait à la tête du parti .
0	934	935	He has won awards in Japan , Italy , Austria and in his native Chile and went on a tour , performing all of Beethoven 's 32 sonatas , which he has also recorded .	Il remporte des prix au Japon , en Italie , en Autriche et dans son pays natal , le Chili et effectue une tournée , où il interprète l' intégrale des 32 sonates de Beethoven - qu' il a également enregistré , , .
0	935	936	An example is the PS10 solar power tower plant near Seville , Spain and one planned for the " solar steam train " project in Sacramento , California .	Un exemplaire est utilisé dans la tour solaire de la centrale solaire PS10 près de Séville , en Espagne , et est prévu pour le projet solar steam train à Sacramento en Californie .
0	936	937	As the more aggressive hardcore punk emerged in the early 1980s , dancing became more violent and evolved into both moshing and slam dancing , in which dancers run and jump around , deliberately shove and slam into each other .	À l' image du punk hardcore , plus agressif , qui émerge au début des années 1980 , la danse devient plus violente et évolue vers le mosh ( ou slam dancing ) : les danseurs courent et sautent autour d' eux , en se poussant délibérément et se percutant les uns les autres .
0	937	938	After their relocation some of the Chajoma drifted back to their pre-conquest centres , creating informal settlements and provoking hostilities with the Poqomam of Mixco and Chinautla along the former border between the pre-Columbian kingdoms .	Après leur implantation , certains Chajomas retournèrent dans leurs anciens territoires , créèrent des villages et s' opposèrent aux Poqomams de Mixco et de Chinautla le long de l' ancienne frontière entre les royaumes précolombiens .
0	938	939	The exemption cost a substantial sum , and did not release the monastery from every burden ; the obligation to feed messengers from neighbouring kingdoms or from overseas was excluded from the exemption .	Cette exemption coûte cher au monastère et ne l' exonère pas de tous ses devoirs : l' obligation de nourrir les messagers de royaumes voisins ou d' outre-mer en est spécifiquement exclue , .
0	939	940	Over the next few years he aided Pisa in its struggle against Florence , and the city of Urbino against Cesena .	Au cours des années suivantes , il a aidé Pise dans sa lutte contre Florence , et la ville d' Urbin contre Césène .
0	940	941	The shrine has a small museum preserving remaining artifacts , including a number of swords presented as offerings by Imagawa Nakaaki , Takeda Shingen , Toyotomi Hideyoshi and Katō Kiyomasa .	Le sanctuaire abrite un petit musée où sont exposés des objets anciens , dont un certain nombre de sabres présentés en offrande par Imagawa Nakaaki , Takeda Shingen , Toyotomi Hideyoshi et Katō Kiyomasa .
0	941	942	Being part of a world expo celebrating the world 's oceans and 15th-century Portuguese discoveries , wood was considered more fitting than either concrete or steel .	En cohérence avec les thèmes majeurs de l' exposition autour des océans et des découvertes portugaises du XVe siècle , le bois est préféré au béton ou au métal .
0	942	943	Largely due to his opposition to United States foreign policy in Southeast Asia , he moved to Canada in 1969 , and died in Toronto in 1975 .	En grande partie en raison de son opposition à la politique étrangère américaine en Asie du Sud-Est , il a déménagé au Canada en 1969 , et est décédé à Toronto en 1975 .
0	943	944	Traditional cost-benefit analysis of climate change looks at the costs of reducing global warming ( the cost of reducing greenhouse gas emissions ) versus the benefits ( potentially stopping or slowing climate change ) .	L' analyse coût-avantage traditionnelle s' intéresse au coût de son contrôle ( par la réduction des émissions de gaz à effet de serre ) comparé aux bénéfices ( l' arrêt ou le ralentissement du réchauffement ) .
0	944	945	The Life-giving spring gave origin to many churches and monasteries bearing the same name in the Greek world , but most of them were erected after the end of the Byzantine Empire .	Cette " source de vie " ou " source miraculeuse " fut à l' origine de nombre d' églises et de monastères du même nom à travers le monde grec , la plupart toutefois érigés après la fin de l' empire byzantin .
0	945	946	Parts of the canal in eastern Somerville were filled in by leveling Ploughed Hill in the late 19th century .	Une partie du canal à l' est de Somerville a été comblée avec les matérieux issus du nivellement de Ploughed Hill à la fin du XIXe siècle .
0	946	947	He was given the nickname Asaroukh ( " The Rocket " ) by Lebanese singer and Arab Idol judge Ragheb Alama .	Il a été surnommé " Asaroukh " ( " La fusée " ) par le chanteur libanais Ragheb Alama , membre du jury d' Arab Idol .
0	947	948	Her nude body was found a month later next to a dirt road just outside the resort .	Son corps nu est retrouvé un mois plus tard près d' une route de graviers juste en dehors du lieu de villégiature .
0	948	949	The redrafted plan was then sent to the Council of Ministers and the party 's Politburo and Central Committee Secretariat for approval .	Le plan révisé était ensuite envoyé au Conseil des Ministres , au Politburo et au Secrétariat du Comité Central pour approbation .
0	949	950	On both of these latter moons , the tidal heating has allowed liquid water near the surface of these moons , dramatically affecting their geology and providing a possible habitat for life .	Sur ces deux lunes-ci , le chauffage a permis la présence d' océans d' eau liquide sous la surface de ces lunes , avec des conséquences considérables sur leur géologie et fournissant un possible habitat pour une hypothétique vie .
0	950	951	After periods in Lübeck , Kiel , and Copenhagen , they finally settled at Hamburg in 1814 , and became celebrated as portrait painters .	Après des périodes à Lübeck , Kiel , et Copenhague , finalement il s' installent à Hambourg en 1814 , et devienent célèbres en tant que peintres de portraits .
0	951	952	A turn in his career came in 1953 when he read in The Notebooks of Leonardo da Vinci : " Music has two ills , the one mortal , the other wasting .	Un tournant dans sa carrière est venu en 1953 quand il a lu dans Les Carnets de Léonard de Vinci : " La musique a deux maux , l' un mortel , l' autre gaspillage .
0	952	953	The Bank of Ceylon supported the proliferation of coffee estates , which resulted in infrastructure development within the Kandyan region .	La Banque de Ceylan pris en charge la prolifération de café successions , ce qui a entraîné le développement de l' infrastructure dans la région de Kandy .
0	953	954	In addition to Admiral Brueys killed and Admiral Blanquet wounded , four captains died and seven others were seriously wounded .	En plus de la mort du vice-amiral Brueys et du contre-amiral Blanquet blessé , quatre capitaines étaient morts et sept autres étaient gravement blessés .
0	954	955	Typically in dark and somber moods , the music of Dargaard presents medieval and folk-like melodies , often orchestrated through the use of various instrument patches from a keyboard .	Présentant des ambiances et des humeurs sombres , le style musical de Dargaard présente parfois des mélodies folk médiévales , souvent orchestrées à l' aide de samples au clavier .
0	955	956	However , the agencies who built and improved highways in the 1910s and 1920s do not appear to have been guided to build along the specific routes recommended in the plan .	Toutefois , les organismes qui ont pris en charge la construction et l' amélioration des routes dans les années 1910 et 1920 ne semblaient pas avoir été guidé pour mettre en place les itinéraires spécifiques recommandés par le plan .
0	956	957	The idea of a trust originated during the Crusades of the 12th century , when noblemen travelled abroad to fight in the Holy Land .	Le concept de trust , littéralement " confiance " , tire ses origines des croisades du XIIe siècle , quand les nobles voyageaient pour combattre en Terre sainte .
0	957	958	During this time , entry science experiments were performed by using a retarding potential analyzer , a mass spectrometer , as well as pressure , temperature , and density sensors .	Pendant cette phase de descente , des expériences étaient menées , utilisant le spectromètre de masse , les capteurs de pression de température , et de densité atmosphérique .
0	958	959	The states south of the Main River ( Baden , Württemberg , and Bavaria ) signed separate treaties requiring them to pay indemnities and to form alliances bringing them into Prussia 's sphere of influence .	Les États au sud du Main ( Grand-duché de Bade , royaumes de Wurtemberg et de Bavière ) signèrent des traités séparés imposant des indemnités et la formation d' alliance pour les amener dans la sphère d' influence prussienne .
0	959	960	When asked how she decided to develop a medical drama , Rhimes responded : I was obsessed with the surgery channels ....	Lorsqu' on lui a demandé comment elle avait décidé de créer un drame médical , Rhimes a répondu : " J' étais obsédé par les canaux de chirurgie ....
0	960	961	However , he keeps trying so that he can impress women ( including Betty Hutton in a cameo role as " Hetty Button " ) .	Malgré tout il essaie toujours , pensant ainsi impressionner les femmes , parmi lesquelles Betty Hutton qui apparaît dans un caméo sous le nom de " Hetty Button " .
0	961	962	Understanding Astrology ( Arabic التفهيم لصناعة التنجيم ) - a question and answer style book about mathematics and astronomy , in Arabic and Persian .	Comprendre l' astrologie - questions-réponses à propos des mathématiques et de l' astronomie , en arabe et en persan .
0	962	963	The royal family used the palace as a base for numerous recreational and sporting activities , and the king sometimes also held government meetings at the property .	La famille royale utilisa le palais comme base pour un grand nombre d' activités de loisir et sportives , et le roi tint parfois des réunions du gouvernement dans la propriété .
0	963	964	For inner-city deliveries , DPDgroup is testing new solutions via a partnership with Altemobil ( electric mobility ) in Toulouse in 2016 ; electric vehicles and bicycles in Barcelona ; an urban hub in Madrid ; and 500 alternative-energy-powered vehicles ( electricity or gas ) in Bordeaux .	En ce qui concerne les livraisons en ville , DPDgroup expérimente différentes solutions : signature d' un partenariat avec Altemobil ( mobilité électrique ) à Toulouse en 2016 ; véhicules électriques et livraison en bicyclettes à Barcelone ; hub urbain à Madrid ; 500 véhicules alternatifs ( électricité ou gaz ) à Bordeaux .
0	964	965	Through her father , she was a great-granddaughter of George II of Great Britain , her grandfather having married George II 's daughter Mary .	Du côté de son père , elle est la grande-petite-fille de George II , son grand-père ayant épousé la fille de George II , Marie de Grande-Bretagne .
0	965	966	Bourguiba , sick at the time , had to prepare his final exams , which he sat for a month after the birth of his son .	Bourguiba malade doit préparer ses derniers examens qu' il passe , un mois après la naissance de l' enfant .
0	966	967	Part of the elevated expressway is decorated by blue neon lights , which were featured in James Bond movie Skyfall .	Une partie de l' autoroute surélevée est éclairée par des néons bleus , que l' on peut voir dans le film de James Bond , Skyfall .
0	967	968	Certain marked sections , when played correctly , fill a " Euphoria " ( the " Star Power " for this game ) meter which can be unleashed using another button on the controller and will temporarily double the scoring .	Certaines sections , lorsqu' elles sont jouées à la perfection , permettent de gagner l' euphorie ( le " Star Power " pour ce jeu ) qui peut être déclenché en utilisant un autre bouton sur le contrôleur et doublera temporairement le multiplicateur .
0	968	969	These enhance solubilisation of nutrients , thus allowing nutrient uptake in low-nutrient soils such as the phosphorus-deficient native soils of Australia .	Cela favorise la solubilisation des nutriments , permettant ainsi leur assimilation dans les sols pauvres tels que les sols natifs d' Australie carencés en phosphore .
0	969	970	A Japanese toponymist Kanji Kagami argued that the name has the same root as wisteria ( 藤 , fuji ) and rainbow ( 虹 , niji , but with an alternative word fuji ) , and came from its " long well-shaped slope . "	Enfin , un toponymiste japonais , Kanji Kagami , explique que le nom a la même racine que " glycine " ( fuji ) et " arc-en-ciel " ( variante de niji ) et provient de ses " longues pentes bien formées " , , .
0	970	971	Confusingly , the evening meal is sometimes called middag ( midday ) because hot meals were formerly served in the middle of the day .	Curieusement , le repas du soir est parfois appelé middag ( midi ) parce que les repas chauds étaient autrefois servis au milieu de la journée .
0	971	972	Van der Linden finished his studies two years later and in 1965 passed exams at the Royal Conservatory in Den Haag , winning honours in piano , organ , harmony and counterpoint .	Van der Linden termina ses études deux ans plus tard et en 1965 , il passa ses examens au Royal Conservatory à La Haye , remportant des honneurs en piano , orgue , harmonie et contrepoint .
0	972	973	The union provided fixed exchange-rates and stability in monetary terms , but the member-countries continued to issue their own separate currencies .	L' union a permis de garder des taux de change fixes et de maintenir la stabilité monétaire , mais les pays membres ont continué à émettre leur propre monnaie .
0	973	974	The patriarch Giovanni Grimani set up his refinedcollection of antiques , including sculptures , marbles , vases , bronzes and gems , in the rooms of the palace .	Le patriarche Giovanni Grimani a mis en place sa collection d' antiquités , y compris des sculptures , des marbres , des vases , des bronzes et des pierres précieuses , dans les salles du palais .
0	974	975	Promoted to lieutenant on 1 December 1913 , he was assigned to the destroyer Yayoi , followed by the destroyers Kashiwa , and his first command , the destroyer Shirakumo .	Promu lieutenant le 1er décembre 1913 , il est affecté sur le destroyer Yayoi puis sur le Kashiwa , et a son premier commandement avec le Shirakumo .
0	975	976	Hassan is normally an Arab first or last name ; but , in the Jewish Sephardic - Mizrahi tradition , it is a Jewish surname .	Hassan est normalement un prénom ou un nom arabe , mais , dans la tradition de la communauté juive Séfarade - Mizrahi , c' est un nom juif , .
0	976	977	In 1116 the pope even demanded the payment of Peter 's Pence , a payment direct to the papacy of a penny from every household in England .	En 1116 le pape exige aussi le paiement du Denier de Saint-Pierre , un paiement direct à la papauté à raison d' un penny pour chaque ménage d' Angleterre .
0	977	978	Instead , the Byzantines offered peace , informing him of both the Byzantine foot and maritime campaign , but intentionally did not notify him of the planned Magyar attack .	À la place , les Byzantins firent une offre de paix , l' informant des campagnes terrestre et navale de l' empire , mais lui cachant intentionnellement l' attaque magyare prévue .
0	978	979	Richard " Richie " Tozier Known by many as " Trashmouth , " Richie is the Losers ' self-appointed comic relief , always cracking jokes and doing impersonations or " voices , " which proves to be a very powerful weapon against It .	Richard " Richie " Tozier : connu sous le surnom de " Grande Gueule " , Richie est le boute-en-train du groupe , toujours en train de faire des blagues et des imitations qui se révèlent par la suite être des armes très puissantes contre Ça .
0	979	980	He wrote in his memoirs , Asshur and the land of Nimrod , that the Cylinder had been found in a mound at the southern end of Babylon near the village of Jumjuma or Jimjima .	Il écrit dans ses mémoires , Assur et la terre de Nimrod , que le cylindre avait été trouvé dans un monticule à l' extrémité sud de Babylone , près du village de Jumjuma ou Jimjima , .
0	980	981	These pockets of hot gas radiate at infrared wavelengths and thus can be detected with telescopes like the United Kingdom Infrared Telescope ( UKIRT ) .	Ces gaz chauds émettent dans l' infrarouge et peuvent donc être détectés avec des télescopes infrarouge tels le United Kingdom Infrared Telescope .
0	981	982	The 21st Panzer Division was a new formation based on the former Afrika Korps unit , which had been destroyed in North Africa .	La 21e Panzerdivision était une formation nouvelle , basée sur l' ancienne unité de l' Afrika Korps , qui avait été détruite en Afrique du Nord .
0	982	983	The proposal was made to the Air Ministry in the light of a shortage of silk for parachute manufacture .	La proposition fut présentée au Ministère de l' Air britannique , à la lumière d' un manque de soie disponible pour la fabrication de parachutes .
0	983	984	Low solidity rotors are best used if they are intended to drive an electricity generator ; which in turn can drive the pump .	Les rotors à faible solidité sont mieux utilisés s' ils sont destinés à entraîner un générateur d' électricité ; qui à son tour peut entraîner la pompe .
0	984	985	Prosvita ( Ukrainian : просвіта , ' enlightenment ' ) is a society created in the nineteenth century in Ukrainian Galicia for preserving and developing Ukrainian culture and education among population .	Prosvita ( en ukrainien : просвіта , " lumières " ) est une société créée au XIXe siècle en Galicie , actuellement en Ukraine , pour la préservation et le développement de la culture ukrainienne et de l' éducation populaire .
0	985	986	The latter deals with tensor fields ( tensors varying from point to point on a manifold ) , but covariance asserts that the language of tensors is essential to the proper formulation of general relativity .	Ce dernier fait affaire aux champs tensoriels ( les tenseurs variant de point en point sur une variété ) , mais la covariance affirme que le langage des tenseurs est essentiel à la formulation propre de la relativité générale .
0	986	987	Despite the tariffs being higher than those paid by Muslim or Christian traders ( 10 % vs. 3 % ) , the Granas managed to control and prosper trade with Livorno .	Malgré les droits de douane supérieurs à ceux payés par les commerçants musulmans ou chrétiens ( 10 % contre 3 % ) , les Granas parviennent à contrôler et faire prospérer le commerce avec Livourne .
0	987	988	Following the Japanese defeat in the Battle of Leyte Gulf in late October 1944 , the remnants of the IJN were concentrated into two groups of ships .	Après la défaite japonaise à la bataille du golfe de Leyte , fin octobre 1944 , les vestiges de la Marine Impériale Japonaise furent concentrés en deux groupes navals .
0	988	989	In 2000 the municipality of Gora was merged with Opolje ( part of the Municipality of Prizren ) into the new municipality of Dragaš and one new municipality was created : Mališevo .	En 2000 , la municipalité de Gora a été intégrée avec Opolje , qui faisait partie de la municipalité de Prizren , dans la municipalité nouvellement formée de Dragaš ; et la municipalité de Mališevo a été créée à son tour .
0	989	990	Among the most dramatic is Rough Sea at a Jetty , with a restricted palette of only black , white , blue and a few brown earth colours .	L' une des plus spectaculaires est Mer agitée près d' une jetée , dont la palette est restreinte aux couleurs noire , blanche et bleue avec quelques touches de brun .
0	990	991	From December 16 , Corregidor lighthouse was used by the Navy to facilitate the entrance of submarines carrying supplies and ammunition for the troops on the island as authorized by General Douglas MacArthur .	Le 16 décembre , le phare de Corregidor a été utilisé par la marine pour faciliter l' entrée de sous-marins transportant des fournitures et des munitions pour les troupes sur l' île , comme l' a autorisé le général Douglas MacArthur .
0	991	992	Private salt trafficking persisted because monopoly salt was more expensive and of lower quality , while local bandits and rebel leaders thrived on salt smuggling .	Le trafic de sel privé a persisté parce que le sel de monopole était plus cher et de moindre qualité , et les bandits locaux et les chefs rebelles prospéraient grâce à la contrebande du sel .
0	992	993	In a bombing carried out by the latter , the convent of San Francisco and the Castle-Palace built in the fifteenth century by order of Carlos III el Noble were destroyed . , as residence of the Navarrese kings .	Lors d' un bombardement effectué par ce dernier , ont été détruits le couvent de San Francisco et le château- le Palais construit au XVe siècle par ordre de Charles III le Noble , comme résidence des rois navarrais .
0	993	994	The likewise severe , but perfectly proportioned , garden facade has at its centre a four-columned , balcony-roofed portico .	La façade sud tout aussi sévère mais de proportions parfaites , qui donne sur le jardin , a pour centre un portique à quatre colonnes soutenant un balcon .
0	994	995	The prefix kaibō-gakari meaning " in charge of maritime defense " was used with the titles of some bakufu officials after 1845 .	Le préfixe kaibō-gakari qui signifie " chargé de la défense maritime " est utilisé avec les titres de certains fonctionnaires du bakufu après 1845 .
0	995	996	As of 2008 , the captive population in North America had grown to 74 individuals , with most of them born at the San Diego Zoo ; as of 2013 , the species is the most common lorisid primate kept in North American zoos .	En 2008 , la population captive en Amérique du Nord était passée à 74 individus , la plupart d' entre eux étant nés au zoo de San Diego ; en 2013 , l' espèce est le primate de la famille lorisidae le plus commun conservé dans les zoos nord-américains .
0	996	997	At the time of the RDP 's launch , it was considered to represent the strongest challenge to SWAPO 's political dominance since the country gained its independence in 1990 .	À sa création , le RDP a été perçue comme un défi majeur lancé contre la SWAPO , le parti au pouvoir depuis l' accession du pays à l' indépendance en 1990 .
0	997	998	Her next film was Shatranje Bad ( Chess of the Wind ) , directed by Mohammad Reza Aslani , which screened at several film festivals .	Son film suivant est Shatranje Baad ( Traduit : " Chess with the Wind " , " Le jeu d' échecs avec le vent " ) , de Mohammad Reza Aslani qui est présenté dans plusieurs festivals du film .
0	998	999	It was then the custom for the Portuguese Crown to appoint nobles to naval and military commands , regardless of experience or professional competence .	La Couronne portugaise nommait traditionnellement des nobles aux commandements militaires et maritimes , sans égard pour leur compétence ou leur expérience professionnelles .
0	999	1000	The water dripping ( from above ) enters two inflow receivers ( alternately ) , the left one being for the night and the right one for the day .	L' eau s' écoulant ( depuis le haut ) entre dans deux récipients d' entrée ( alternativement ) , celui de gauche servant pour la nuit , et celui de droite pour le jour .
0	1000	1001	Ranganathan headed the Indian Library Association from 1944 to 1953 , but was never a particularly adept administrator , and left amid controversy when the Delhi Public Library chose to use the Dewey Decimal Classification system instead of his own Colon Classification .	Ranganathan est à la tête de l' Association bibliothécaire indienne ( Indian Library Association ) de 1944 à 1953 , mais il n' aime pas ce travail d' administrateur et ne peut empêcher le choix de la Classification décimale de Dewey , plutôt que son propre système , par la bibliothèque publique de Delhi ( Delhi Public Library ) .
0	1001	1002	The goal of this operation was to secure the island 's airstrip as a base to support the planned landings at Brunei and Balikpapan .	L' objectif de cette opération était de protéger la piste d' atterrissage de l' île comme base pour soutenir les débarquements à Brunei et Balikpapan .
0	1002	1003	A monography , entitled " Yann Toma " ( texts , conversations , 700 photos and illustrations ) , went out to September 2011 which presents the extent of his work and artistic flux of the President for life of Ouest-Lumière · .	Une monographie de référence , intitulée Yann Toma ( textes , entretiens , 700 photographies et illustrations ) , est sortie au mois de septembre 2011 qui présente l' étendue du travail et de la réflexion artistique du Président à vie de Ouest-Lumière , .
0	1003	1004	The foundation date of the factory is considered to be 1885 , when 236 cognac buckets were brought from Kizlyar to Moscow .	La date de la Fondation de l' usine est 1885 , quand 236 seaux de brandy ont été importés du Kizliar à Moscou .
0	1004	1005	The name itself perhaps refers to bonasus , meaning " bull " in Latin , or bonum and assum , meaning " good roast . "	Ce bonasia renvoie peut-être à bonasus , signifiant " taureau " en latin , ou de bonum et assum , qui signifierait alors " bon rôti " .
0	1005	1006	The active site of eosinophil peroxidase contains a single iron atom in tetradentate complexation with a protoporphyrin IX cofactor .	Le site actif de la peroxydase d' éosinophile contient un atome de fer unique formant un complexe tétradentate avec une protoporphyrine IX .
0	1006	1007	As part of the upsurge for more healthy fast food , the baked potato has again taken to the streets of the UK both in mobile units and restaurants .	Avec le retour de la restauration rapide vers une alimentation plus diététique , la pomme de terre au four revient dans les rues du Royaume-uni , que ce soit dans des baraques mobiles ou dans des restaurants .
0	1007	1008	Concerns were raised regarding the impact that professional football will have on the students and whether a university should allow its sports team to participate in a professional league .	Cependant , des inquiétudes s' élèvent à propos de l' impact du football professionnel sur les étudiants et si l' université autorisera son équipe de sport à participer à une ligue professionnelle .
0	1008	1009	Although some story elements were present , the short story itself has no relation to the final version of the story presented in the novels .	Bien que certains éléments de l' histoire soient présents , la petite histoire elle-même n' a aucun rapport avec la version finale de l' histoire présentée dans les romans .
0	1009	1010	Scoresby Routledge 's perspective on their work in East Africa in the preface concluded with an observation that the study of the Kikuyu could offer the British an understanding and living reality of their Saxon ancestors , whose burial mounds were then being studied in England .	La perspective de Scoresby Routledge sur leur travail en Afrique de l' Est dans la préface concluait par une observation que l' étude du Kikuyu pouvait offrir aux Britanniques une compréhension et une réalité vivante de leurs ancêtres saxons , dont les tertres funéraires étaient alors étudiés en Angleterre .
0	1010	1011	The Civil War broke out in 1918 , and Budyonny organised a Red Cavalry force in the Don region , which eventually became the 1st Cavalry Army .	Lorsque la guerre civile russe éclata en 1918 , Boudienny organisa un corps de cavalerie rouge dans la région du Don qui constitua par la suite la Première armée de cavalerie .
0	1011	1012	The ' Knights ' went so far as to create an algorithm associated with a large pool of thousands of " dummy " accounts to press the button automatically before it could reach zero .	Les " Chevaliers " sont allés jusqu' à créer un algorithme associé à un grand nombre de comptes " factices " pour appuyer sur le bouton automatiquement avant qu' il ne puisse atteindre zéro .
0	1012	1013	On October 25 , 2016 , President Park publicly acknowledged her close ties with Choi and apologized to the public .	La présidente Park a reconnu publiquement ses liens étroits avec Choi et présenté ses excuses publiques le 25 octobre 2016 .
0	1013	1014	The structure was rebuilt in 704 during the reign of Empress Wu Zetian , and its exterior brick facade was renovated during the Ming dynasty .	Elle a été reconstruite en 704 , pendant le règne de l' impératrice Wu Zetian et sa façade en briques a été restaurée pendant la dynastie Ming .
